pmid	title	journal
32222828	"Reply to ""Does hand hygiene reduce SARS-CoV-2 transmission?"""	Graefes Arch Clin Exp Ophthalmol
32222820	"Neurosurgery during the COVID-19 pandemic: update from Lombardy, northern Italy."	Acta Neurochir (Wien)
32222812	Surviving Sepsis Campaign: guidelines on the management of critically ill adults with Coronavirus Disease 2019 (COVID-19).	Intensive Care Med
32222804	Arthralgia as an initial presentation of COVID-19: observation.	Rheumatol Int
32222763	COVID-19 is a disease of older people.	J Gerontol A Biol Sci Med Sci
32222720	Advice on Standardized Diagnosis and Treatment for Spinal Diseases during the Coronavirus Disease 2019 Pandemic.	Asian Spine J
32222713	A Case of Novel Coronavirus Disease 19 in a Chronic Hemodialysis Patient Presenting with Gastroenteritis and Developing Severe Pulmonary Disease.	Am J Nephrol
32222703	COVID-19 Infection in a Patient with End-Stage Kidney Disease.	Nephron
32222700	On the Frontline of the COVID-19 Outbreak: Keeping Patients on Long-Term Dialysis Safe.	Clin J Am Soc Nephrol
32222587	Preparing for the COVID-19 Pandemic: Our Experience in New York.	Chest
32222466	The use of anti-inflammatory drugs in the treatment of people with severe coronavirus disease 2019 (COVID-19): The Perspectives of clinical immunologists from China.	Clin Immunol
32222463	"Ribavirin, Remdesivir, Sofosbuvir, Galidesivir, and Tenofovir against SARS-CoV-2 RNA dependent RNA polymerase (RdRp): A molecular docking study."	Life Sci
32222433	[Guidelines for surgical management of gynaecological cancer during pandemic COVID-19 period - FRANCOGYN group for the CNGOF].	Gynecol Obstet Fertil Senol
32222421	Importing coronavirus disease 2019 (COVID-19) into China after international air travel.	Travel Med Infect Dis
32222420	A pregnant woman with COVID-19 in Central America.	Travel Med Infect Dis
32222346	"Corrigendum to ""Traditional Chinese medicine for COVID-19 treatment"" [Pharmacol. Res. 155 (2020) 104743]."	Pharmacol Res
32222336	Initial rapid and proactive response for the COVID-19 outbreak - Taiwan's experience.	J Formos Med Assoc
32222253	COVID-19: lessons from the Italian reproductive medical experience.	Fertil Steril
32222251	"A UK-wide British Society of Thoracic Imaging COVID-19 imaging repository and database: design, rationale and implications for education and research."	Clin Radiol
32222208	US public health budget cuts in the face of COVID-19.	Lancet Infect Dis
32222191	COVID-19 cacophony: is there any orchestra conductor?	Lancet
32222188	WHO launches crowdfund for COVID-19 response.	Lancet
32222187	"Venezuelan migrants ""struggling to survive"" amid COVID-19."	Lancet
32222186	"Offline: COVID-19 and the NHS-""a national scandal""."	Lancet
32222181	COVID-19: learning from experience.	Lancet
32222169	Antihypertensive drugs and risk of COVID-19? - Authors' reply.	Lancet Respir Med
32222168	Antihypertensive drugs and risk of COVID-19?	Lancet Respir Med
32222167	Antihypertensive drugs and risk of COVID-19?	Lancet Respir Med
32222166	Antihypertensive drugs and risk of COVID-19?	Lancet Respir Med
32222165	Efforts escalate to protect homeless people from COVID-19 in UK.	Lancet Respir Med
32222164	CT screening for early diagnosis of SARS-CoV-2 infection.	Lancet Infect Dis
32222163	CT screening for early diagnosis of SARS-CoV-2 infection - Authors' reply.	Lancet Infect Dis
32222162	Estimation of the COVID-19 burden in Egypt through exported case detection.	Lancet Infect Dis
32222161	Considering inequalities in the school closure response to COVID-19.	Lancet Glob Health
32222159	COVID-19 gives the lie to global health expertise.	Lancet
32222158	A citizen's thoughts about COVID-19.	Lancet
32222122	[Follow-up testing of viral nucleic acid in discharged patients with moderate type of 2019 coronavirus disease (COVID-19)].	Zhejiang Da Xue Xue Bao Yi Xue Ban
32222121	[Management of a colon cancer patient infected with corona virus disease 2019].	Zhejiang Da Xue Xue Bao Yi Xue Ban
32222119	Clinical analysis of pregnant women with 2019 novel coronavirus pneumonia.	J Med Virol
32222113	Learning from history: Coronavirus outbreaks in the past.	Dermatol Ther
32222091	Papa Giovanni XXIII Bergamo Hospital at the time of the COVID-19 outbreak: letter from the warfront.	Int J Lab Hematol
32222047	Coronavirus disease 2019 (COVID-19) outbreak: Could pigs be vectors for human infections?	Xenotransplantation
32222027	COVID-19 in the pediatric population.	Dermatol Ther
32221983	Organ-protective effect of angiotensin-converting enzyme 2 and its effect on the prognosis of COVID-19.	J Med Virol
32221979	Videolaryngoscopy increases 'mouth-to-mouth' distance compared with direct laryngoscopy.	Anaesthesia
32221976	Strange Days.	Med Educ
32221974	Practical considerations in the anaesthetic management of patients during a COVID-19 epidemic.	Anaesthesia
32221973	The Italian coronavirus disease 2019 outbreak: recommendations from clinical practice.	Anaesthesia
32221970	"Consensus guidelines for managing the airway in patients with COVID-19: Guidelines from the Difficult Airway Society, the Association of Anaesthetists the Intensive Care Society, the Faculty of Intensive Care Medicine and the Royal College of Anaesthetists."	Anaesthesia
32221964	Use of in situ simulation to evaluate the operational readiness of a high-consequence infectious disease intensive care unit.	Anaesthesia
32221852	Simulation as a tool for assessing and evolving your current personal protective equipment: lessons learned during the coronavirus disease (COVID-19) pandemic.	Can J Anaesth
32221725	Brief report of the first cured 2019-nCoV pneumonia patient in West China Hospital.	Eur J Clin Microbiol Infect Dis
32221693	Does hand hygiene reduce SARS-CoV-2 transmission?	Graefes Arch Clin Exp Ophthalmol
32221635	[Dealing with psychological distress by healthcare professionals during the COVID-19 pandemia].	Nervenarzt
32221579	Sourcing Personal Protective Equipment During the COVID-19 Pandemic.	JAMA
32221526	COVID-19 outbreak and inflammatory bowel disease management: a questionnaire survey from realistic practice.	J Crohns Colitis
32221523	Quantitative Detection and Viral Load Analysis of SARS-CoV-2 in Infected Patients.	Clin Infect Dis
32221519	Antibody responses to SARS-CoV-2 in patients of novel coronavirus disease 2019.	Clin Infect Dis
32221515	Spotlight on Jails: COVID-19 Mitigation Policies Needed Now.	Clin Infect Dis
32221514	How behavioural science data helps mitigate the COVID-19 crisis.	Nat Hum Behav
32221513	Facing up to the uncertainties of COVID-19.	Nat Hum Behav
32221512	"COVID-19 Research in Brief: 20 March to 27 March, 2020."	Nat Med
32221508	Tens of thousands of scientists are redeploying to fight coronavirus.	Nature
32221507	Pick of the coronavirus papers: How Hong Kong stemmed viral spread without harsh restrictions.	Nature
32221416	Coronavirus and a greener future.	Br Dent J
32221306	Characterization of spike glycoprotein of SARS-CoV-2 on virus entry and its immune cross-reactivity with SARS-CoV.	Nat Commun
32221278	Alcohol consumption in the Covid-19 Era.	Minerva Gastroenterol Dietol
32221172	"Initial Clinical Impressions of the Critical Care of COVID-19 Patients in Seattle, New York City, and Chicago."	Anesth Analg
32221171	Neuraxial procedures in COVID-19 positive parturients: a review of current reports.	Anesth Analg
32221165	SARS-CoV-2 Infection in a Pediatric Department in Milan: A Logistic Rather Than a Clinical Emergency.	Pediatr Infect Dis J
32221153	The looming pandemic of COVID-19: What therapeutic options do we have now?	J Chin Med Assoc
32221133	Detection of serum immunoglobulin M and immunoglobulin G antibodies in 2019-novel coronavirus infected cases from different stages.	Chin Med J (Engl)
32221132	In Silico assessment of the impact of 2019 novel coronavirus (2019-nCoV) genomic variation on published real-time quantitative polymerase chain reaction detection assays.	Chin Med J (Engl)
32221118	Minimally Invasive Surgery and the Novel Coronavirus Outbreak: Lessons Learned in China and Italy.	Ann Surg
32221117	COVID-19 Outbreak and Surgical Practice: Unexpected Fatality in Perioperative Period.	Ann Surg
32221059	Reflections on Nursing Ingenuity During the COVID-19 Pandemic.	J Neurosci Nurs
32221057	Therapeutic opportunities to manage COVID-19/SARS-CoV-2 infection: Present and future.	Indian J Ophthalmol
32221023	COVID-19 Global Pandemic: Options for Management of Gynecologic Cancers.	Int J Gynecol Cancer
32221003	Ensuring animal welfare during Covid-19 pandemic.	Vet Rec
32221002	Can companion animals become infected with Covid-19?	Vet Rec
32221001	Possible method for the production of a Covid-19 vaccine.	Vet Rec
32220991	In other Covid-19 news.	Vet Rec
32220989	Looking after yourself and others.	Vet Rec
32220986	Telemedicine services thrive during Covid-19.	Vet Rec
32220930	Sound Science before Quick Judgement Regarding RAS Blockade in COVID-19.	Clin J Am Soc Nephrol
32220929	Guidance needed for singlehanded GPs to deal with covid-19 pandemic.	BMJ
32220899	"Covid-19 and long term conditions: what if you have cancer, diabetes, or chronic kidney disease?"	BMJ
32220898	Covid-19: Researchers launch app to track spread of symptoms in the UK.	BMJ
32220878	"Covid-19: Lack of PPE in care homes is risking spread of virus, leaders warn."	BMJ
32220877	"Covid-19: ""Illogical"" lack of testing is causing healthy staff to self-isolate, BMA chief warns."	BMJ
32220865	Non-steroidal anti-inflammatory drugs and covid-19.	BMJ
32220863	Covid-19: medical students and FY1 doctors to be given early registration to help combat covid-19.	BMJ
32220862	Covid-19: Over 300 Italian doctors and scientists call for more testing.	BMJ
32220832	Covid-19: diabetes clinicians set up social media account to help alleviate patients' fears.	BMJ
32220829	Covid-19: what do trainees need to know?	BMJ
32220826	Covid-19: hospitals brace for disaster as US surpasses China in number of cases.	BMJ
32220710	Renin-angiotensin system: The unexpected flaw inside the human immune system revealed by SARS-CoV-2.	Med Hypotheses
32220663	The role of CT in case ascertainment and management of COVID-19 pneumonia in the UK: insights from high-incidence regions.	Lancet Respir Med
32220660	Challenges posed by COVID-19 to children with cancer.	Lancet Oncol
32220659	The official French guidelines to protect patients with cancer against SARS-CoV-2 infection.	Lancet Oncol
32220657	Parenting in a time of COVID-19.	Lancet
32220656	Viral screening before initiation of biologics in patients with inflammatory bowel disease during the COVID-19 outbreak.	Lancet Gastroenterol Hepatol
32220655	"The effect of control strategies to reduce social mixing on outcomes of the COVID-19 epidemic in Wuhan, China: a modelling study."	Lancet Public Health
32220654	COVID-19: extending or relaxing distancing control measures.	Lancet Public Health
32220653	The Italian health system and the COVID-19 challenge.	Lancet Public Health
32220651	COVID-19 in children: the link in the transmission chain.	Lancet Infect Dis
32220650	"Clinical and epidemiological features of 36 children with coronavirus disease 2019 (COVID-19) in Zhejiang, China: an observational cohort study."	Lancet Infect Dis
32220634	Sars-Cov-2: Underestimated damage to nervous system.	Travel Med Infect Dis
32220633	Could Sars-coronavirus-2 trigger autoimmune and/or autoinflammatory mechanisms in genetically predisposed subjects?	Autoimmun Rev
32220612	"Diabetes patients with COVID-19 need better blood glucose management in Wuhan, China."	Metabolism
32220611	Commentary: COVID-19 in patients with diabetes.	Metabolism
32220590	Physical exercise as therapy to fight against the mental and physical consequences of COVID-19 quarantine: Special focus in older people.	Prog Cardiovasc Dis
32220575	Telemedicine in the Era of COVID-19.	J Allergy Clin Immunol Pract
32220574	Featuring COVID-19 cases via screening symptomatic patients with epidemiologic link during flu season in a medical center of central Taiwan.	J Microbiol Immunol Infect
32220557	Anesthetic Management of Patients Undergoing Aortic Dissection Repair With Suspected Severe Acute Respiratory Syndrome Coronavirus-2 Infection.	J Cardiothorac Vasc Anesth
32220422	The host's angiotensin-converting enzyme polymorphism may explain epidemiological findings in COVID-19 infections.	Clin Chim Acta
32220344	COVID-19 in a patient with chronic lymphocytic leukaemia.	Lancet Haematol
32220310	A Genomic Perspective on the Origin and Emergence of SARS-CoV-2.	Cell
32220289	Early in the epidemic: impact of preprints on global discourse about COVID-19 transmissibility.	Lancet Glob Health
32220285	Management of pregnant women infected with COVID-19.	Lancet Infect Dis
32220284	"Clinical features and obstetric and neonatal outcomes of pregnant patients with COVID-19 in Wuhan, China: a retrospective, single-centre, descriptive study."	Lancet Infect Dis
32220279	COVID-19 in Europe: the Italian lesson.	Lancet
32220278	Immunosuppression for hyperinflammation in COVID-19: a double-edged sword?	Lancet
32220277	National UK programme of community health workers for COVID-19 response.	Lancet
