pmid	title	journal
32200654	Time Kinetics of Viral Clearance and Resolution of Symptoms in Novel Coronavirus Infection.	Am J Respir Crit Care Med
32200645	"Lung Recruitability in SARS-CoV-2 Associated Acute Respiratory Distress Syndrome: A Single-center, Observational Study."	Am J Respir Crit Care Med
32200634	Protein Structure and Sequence Reanalysis of 2019-nCoV Genome Refutes Snakes as Its Intermediate Host and the Unique Similarity between Its Spike Protein Insertions and HIV-1.	J Proteome Res
32200613	COVID-19: gastrointestinal symptoms and potential sources of 2019-nCoV transmission.	Anaesthesiol Intensive Ther
32200489	Hospitals as health factories and the coronavirus epidemic.	J Nephrol
32200400	Rapid Progression to Acute Respiratory Distress Syndrome: Review of Current Understanding of Critical Illness from COVID-19 Infection.	Ann Acad Med Singapore
32200399	Mental Health Strategies to Combat the Psychological Impact of COVID-19 Beyond Paranoia and Panic.	Ann Acad Med Singapore
32200398	The Novel Coronavirus (SARS-CoV-2) Epidemic.	Ann Acad Med Singapore
32200109	SARS-CoV-2 turned positive in a discharged patient with COVID-19 arouses concern regarding the present standard for discharge.	Int J Infect Dis
32199996	[SARS-CoV-2 infection during pregnancy. Information and proposal of management care. CNGOF].	Gynecol Obstet Fertil Senol
32199943	Predicting the angiotensin converting enzyme 2 (ACE2) utilizing capability as the receptor of SARS-CoV-2.	Microbes Infect
32199942	Radiotherapy in the time of the Coronavirus pandemic: when less is better.	Int J Radiat Oncol Biol Phys
32199941	COVID-19 OUTBREAK IN NORTHERN ITALY: FIRST PRACTICAL INDICATIONS FOR RADIOTHERAPY DEPARTMENTS.	Int J Radiat Oncol Biol Phys
32199938	Catheterization Laboratory Considerations During the Coronavirus (COVID-19) Pandemic: From ACC's Interventional Council and SCAI.	J Am Coll Cardiol
32199889	Should biologics for psoriasis be interrupted in the era of COVID-19?	J Am Acad Dermatol
32199880	Effect of gastrointestinal symptoms on patients infected with COVID-19.	Gastroenterology
32199877	"Global epidemiology of coronavirus disease 2019 (COVID-19): disease incidence, daily cumulative index, mortality, and their association with country healthcare resources and economic status."	Int J Antimicrob Agents
32199864	"Clinical characteristics of novel coronavirus disease 2019 (COVID-19) in newborns, infants and children."	Pediatr Neonatol
32199813	The Emerging Pandemic of Coronavirus: The Urgent Need for Public Health Leadership.	Am J Med
32199792	The outbreak of Coronavirus Disease 2019 (COVID-19)-An emerging global health threat.	J Infect Public Health
32199619	The characteristics and clinical value of chest CT images of novel coronavirus pneumonia.	Clin Radiol
32199615	Single cell RNA sequencing of 13 human tissues identify cell types and receptors of human coronaviruses.	Biochem Biophys Res Commun
32199511	Mental health care for international Chinese students affected by the COVID-19 outbreak.	Lancet Psychiatry
32199510	Patients with mental health disorders in the COVID-19 epidemic.	Lancet Psychiatry
32199494	Estimation of COVID-19 outbreak size in Italy.	Lancet Infect Dis
32199493	Viral dynamics in mild and severe cases of COVID-19.	Lancet Infect Dis
32199479	Canada and COVID-19: learning from SARS.	Lancet
32199478	Offline: COVID-19-a reckoning.	Lancet
32199474	COVID-19: protecting health-care workers.	Lancet
32199471	COVID-19 and the consequences of isolating the elderly.	Lancet Public Health
32199470	The global community needs to swiftly ramp up the response to contain COVID-19.	Lancet
32199469	Prolonged presence of SARS-CoV-2 viral RNA in faecal samples.	Lancet Gastroenterol Hepatol
32199468	Use of antiviral drugs to reduce COVID-19 transmission.	Lancet Glob Health
32199457	Responding to the COVID-19 pandemic in complex humanitarian crises.	Int J Equity Health
32199182	The emotional impact of Coronavirus 2019-nCoV (new Coronavirus disease).	Psychiatry Res
32199142	Asymptomatic SARS-CoV-2 infected patients with persistent negative CT findings.	Eur J Radiol
32199105	Deciphering the power of isolation in controlling COVID-19 outbreaks.	Lancet Glob Health
32199083	The resilience of the Spanish health system against the COVID-19 pandemic.	Lancet Public Health
32199076	Future of Chernobyl research: the urgency for consolidated action.	Lancet
32199075	Health security capacities in the context of COVID-19 outbreak: an analysis of International Health Regulations annual report data from 182 countries.	Lancet
32199074	Will COVID-19 generate global preparedness?	Lancet
32199073	COVID-19 battle during the toughest sanctions against Iran.	Lancet
32199072	COVID-19 in Italy: momentous decisions and many uncertainties.	Lancet Glob Health
32198989	Protection of forensic scene investigation and postmortem examination during the epidemic period of COVID-19.	Fa Yi Xue Za Zhi
32198988	Safety protection of forensic examination during the epidemic of COVID-19.	Fa Yi Xue Za Zhi
32198987	Gross examination report of a COVID-19 death autopsy.	Fa Yi Xue Za Zhi
32198986	Review and Prospect of Pathological Features of Corona Virus Disease.	Fa Yi Xue Za Zhi
32198985	Guide to the Forensic Pathology Practice on Death Cases Related to Corona Virus Disease 2019 COVID-19 Trial Draft.	Fa Yi Xue Za Zhi
32198984	Academician Cong Bin: Autopsy of SARS-CoV-2 infection is needed to be strengthened.	Fa Yi Xue Za Zhi
32198983	From SARS-CoV to SARS-CoV-2: The response and challenge of forensic infectious disease autopsy.	Fa Yi Xue Za Zhi
32198918	COVID-19: a fast evolving pandemic.	Trans R Soc Trop Med Hyg
32198915	[When COVID-19 encounters interstitial lung disease: challenges and management].	Zhonghua Jie He He Hu Xi Za Zhi
32198834	Case report of COVID-19 in a kidney transplant recipient: Does immunosuppression alter the clinical presentation?	Am J Transplant
32198801	COVID-19: A Singapore Orthopedic resident's musings in the Emergency Department.	Acad Emerg Med
32198776	Clinical features and treatment of COVID-19 patients in northeast Chongqing.	J Med Virol
32198775	Is there a role for lung ultrasound during the COVID-19 pandemic?	J Ultrasound Med
32198754	Prepare to adapt: Blood supply and transfusion support during the first 2 weeks of the 2019 Novel Coronavirus (COVID-19) pandemic affecting Washington State.	Transfusion
32198713	A Unique Protease Cleavage Site Predicted in the Spike Protein of the Novel Pneumonia Coronavirus (2019-nCoV) Potentially Related to Viral Transmissibility.	Virol Sin
32198708	2019 novel Coronavirus outbreak: a quiz or final exam?	Front Med
32198615	The potential added value of FDG PET/CT for COVID-19 pneumonia.	Eur J Nucl Med Mol Imaging
32198501	Profiling Early Humoral Response to Diagnose Novel Coronavirus Disease (COVID-19).	Clin Infect Dis
32198292	Misguided drug advice for COVID-19.	Science
32198291	Crystal structure of SARS-CoV-2 main protease provides a basis for design of improved alpha-ketoamide inhibitors.	Science
32198275	More awareness is needed for severe acute respiratory syndrome coronavirus 2019 transmission through exhaled air during non-invasive respiratory support: experience from China.	Eur Respir J
32198267	Covid-19 fatality is likely overestimated.	BMJ
32198239	EMS to stop during coronavirus outbreak.	Vet Rec
32198201	Coronavirus endoribonuclease targets viral polyuridine sequences to evade activating host sensors.	Proc Natl Acad Sci U S A
32198191	Autopsy in suspected COVID-19 cases.	J Clin Pathol
32198190	Practical laboratory considerations amidst the COVID-19 outbreak: early experience from Singapore.	J Clin Pathol
32198184	Covid-19: medical students to be employed by NHS as part of epidemic response.	BMJ
32198179	Covid-19: cases grow in US as Trump pushes promise of a malaria drug.	BMJ
32198178	Covid-19: experts question the evidence behind closing London Underground and city metros during the pandemic.	BMJ
32198166	Challenges for NHS hospitals during covid-19 epidemic.	BMJ
32198164	Novel Coronavirus: What Neuroradiologists as Citizens of the World Need to Know.	AJNR Am J Neuroradiol
32198163	Hiding in Plain Sight: an Approach to Treating Patients with Severe COVID-19 Infection.	mBio
32198153	"Covid-19: 15 000 deregistered doctors are told, ""Your NHS needs you""."	BMJ
32198152	COVID-19 in gastroenterology: a clinical perspective.	Gut
32198147	Covid-19: GPs can stop health checks for over 75s and routine medicine reviews.	BMJ
32198146	Covid-19: control measures must be equitable and inclusive.	BMJ
32198130	Mitigating Risk of COVID-19 in Dialysis Facilities.	Clin J Am Soc Nephrol
32198088	Transmission potential and severity of COVID-19 in South Korea.	Int J Infect Dis
32198066	Advance of promising targets and agents against 2019-nCoV in China.	Drug Discov Today
32198005	A case of COVID-19 and pneumonia returning from Macau in Taiwan: Clinical course and anti-SARS-CoV-2 IgG dynamic.	J Microbiol Immunol Infect
32198004	"A patient with SARS-CoV-2 infection during pregnancy in Qingdao, China."	J Microbiol Immunol Infect
32197957	What Should Gastroenterologists and Patients Know About COVID-19?	Clin Gastroenterol Hepatol
32197787	Practical recommendations for the perioperative management of the patient with suspection or serious infection by coronavirus SARS-CoV.	Rev Esp Anestesiol Reanim
32197339	Point-of-Care RNA-Based Diagnostic Device for COVID-19.	Diagnostics (Basel)
32197274	COVID-19: Vulnerability and the power of privilege in a pandemic.	Health Promot J Austr
32197238	Managing Cancer Care During the COVID-19 Pandemic: Agility and Collaboration Toward a Common Goal.	J Natl Compr Canc Netw
32197116	Prisons and custodial settings are part of a comprehensive response to COVID-19.	Lancet Public Health
32197108	Clinical course and mortality risk of severe COVID-19.	Lancet
32197104	Evidence informing the UK's COVID-19 public health response must be transparent.	Lancet
32197103	COVID-19: towards controlling of a pandemic.	Lancet
32197098	COVID-19 in pregnant women.	Lancet Infect Dis
32197096	COVID-19 in pregnant women - Authors' reply.	Lancet Infect Dis
32197093	Prevention of SARS-CoV-2 infection in patients with decompensated cirrhosis.	Lancet Gastroenterol Hepatol
32197085	Probable Pangolin Origin of SARS-CoV-2 Associated with the COVID-19 Outbreak.	Curr Biol
32197060	Rhabdomyolysis as Potential Late Complication Associated with COVID-19.	Emerg Infect Dis
32197059	Early Introduction of Severe Acute Respiratory Syndrome Coronavirus 2 into Europe.	Emerg Infect Dis
32197002	Covid-19 and the Stiff Upper Lip - The Pandemic Response in the United Kingdom.	N Engl J Med
32196995	Clinical features in pediatric COVID-19.	Pediatr Pulmonol
32196983	Navigating Coronavirus Disease 2019 (Covid-19) in Physiatry: A CAN report for Inpatient Rehabilitation Facilities.	PM R
32196933	Coronaviruses and immunosuppressed patients. The facts during the third epidemic.	Liver Transpl
32196707	"The clinical characteristics of pneumonia patients coinfected with 2019 novel coronavirus and influenza virus in Wuhan, China."	J Med Virol
32196700	Will COVID-19 be a litmus test for post-Ebola sub-Saharan Africa?	J Med Virol
32196678	Eleven faces of coronavirus disease 2019.	Allergy
32196655	Expert consensus for managing pregnant women and neonates born to mothers with suspected or confirmed novel coronavirus (COVID-19) infection.	Int J Gynaecol Obstet
32196628	Differences and similarities between Severe Acute Respiratory Syndrome (SARS)-CoronaVirus (CoV) and SARS-CoV-2. Would a rose by another name smell as sweet?	Eur Rev Med Pharmacol Sci
32196627	Point-of-Care Lung Ultrasound findings in novel coronavirus disease-19 pnemoniae: a case report and potential applications during COVID-19 outbreak.	Eur Rev Med Pharmacol Sci
32196544	Supporting Clinicians During the COVID-19 Pandemic.	Ann Intern Med
32196453	Diagnostic Value of Chest CT in Coronavirus Disease 2019 (COVID-19).	Curr Med Imaging
32196430	Laboratory diagnosis of emerging human coronavirus infections - the state of the art.	Emerg Microbes Infect
32196426	Seasonality of Respiratory Viral Infections.	Annu Rev Virol
32196410	Hypothesis for potential pathogenesis of SARS-CoV-2 infection-a review of immune changes in patients with viral pneumonia.	Emerg Microbes Infect
32196406	COVID-19 (Coronavirus).	Lymphat Res Biol
32196391	Telehealth for global emergencies: Implications for coronavirus disease 2019 (COVID-19).	J Telemed Telecare
